2016/11/11
N'western St. 97, Central Ark. 107
Western Ky. 67, Louisiana Tech 76
Niagara 61, Fairfield 81
Western Caro. 63, Samford 82
Eastern Illinois 77, Tennessee State 67
Valparaiso 71, Milwaukee 53
Marshall 76, Southern Miss 91
McNeese 87, Incarnate Word 79
Southern Utah 74, Weber State 90
Utah 75, California 77
Steph. F. Austin 63, Sam Houston St. 72
Belmont 81, Murray State 69
Sacramento St. 72, Eastern Wash. 77
Northern Ariz. 90, Idaho State 91
Pepperdine 56, San Francisco 77
CSU Fullerton 79, UC Santa Barb. 53
UAB 59, UTEP 63
Loyola Marym't 72, San Diego 53
Portland State 72, Idaho 89
Santa Clara 60, Portland 45
Hawaii 72, UC Riverside 63
UC Davis 70, Cal Poly 74
Colorado 81, Stanford 74

2017/02/03
Western Mich. 82, Cent. Michigan 86
Iona 95, Rider 76
Penn 59, Harvard 69
Rhode Island 70, Davidson 59
Yale 87, Columbia 78
Brown 81, Cornell 70
Princeton 69, Dartmouth 64
St. Peter's 70, Monmouth 71
Buffalo 96, Ball State 69

2017/02/04
Santa Clara 55, Gonzaga 90
Kansas State 56, Baylor 54
Iowa State 92, Kansas 89
St. John's 79, Villanova 92
Arizona 58, Oregon 85
Louisville 90, Boston College 67
Oklahoma State 82, West Virginia 75
Kentucky 66, Florida 88
Virginia 62, Syracuse 66
UCLA 107, Washington 66
Connecticut 68, Cincinnati 82
Purdue 73, Maryland 72
St. Mary's (Cal.) 71, San Diego 27
Georgia 75, South Carolina 77
Pittsburgh 64, Duke 72
Xavier 82, Creighton 80
UMBC 83, Maine 71
Rutgers 70, Penn State 68
Valparaiso 69, Green Bay 86
Texas 63, TCU 78
Furman 99, Citadel 91
Lehigh 70, American 55
Binghamton 59, Mass.-Lowell 60
Southern Ill. 67, Loyola Chicago 61
Navy 52, Colgate 55
Marquette 92, DePaul 79
Army West Point 63, Loyola (Md.) 78
Oakland 53, Cleveland State 51
Campbell 62, Winthrop 76
Drake 72, Bradley 79
Tulane 65, East Carolina 74
Indiana State 60, UNI 65
Louisiana 82, Georgia State 85
Geo. Washington 75, Richmond 84
Rice 95, North Texas 80
Illinois-Chicago 105, Milwaukee 100
Mississippi 81, Vanderbilt 74
South Dakota 76, North Dakota St. 66
Georgia Tech 69, Wake Forest 81
Miami (Fla.) 84, NC State 79
Northern Colo. 77, North Dakota 87
Kent State 66, Miami (Ohio) 62
Bryant 70, Sacred Heart 73
Tennessee 59, Mississippi St. 64
UAB 67, UTSA 82
Toledo 100, Bowling Green 104
UNC-Greensboro 81, Samford 75
Missouri State 66, Evansville 74
Delaware State 88, Bethune-Cookman 82
Northeastern 69, James Madison 73
Minnesota 68, Illinois 59
Wyoming 83, Air Force 74
Norfolk State 65, S. Carolina St. 62
N.C. Central 68, Morgan State 62
VCU 83, St. Bonaventure 77
Robert Morris 78, St. Francis (B'klyn) 54
William & Mary 80, Towson 82
Cent. Conn. St. 54, Mt. St. Mary's 52
Portland State 124, Eastern Wash. 130
Tennessee Tech 87, Eastern Illinois 68
Eastern Mich. 69, Northern Ill. 81
Utah 75, Stanford 81
Wofford 65, Mercer 62
Steph. F. Austin 75, N'western St. 73
S.C. Upstate 79, Kennesaw State 84
St. Francis (Pa.) 80, LIU Brooklyn 78
Sam Houston St. 64, Abilene Christian 71
NJIT 63, Lipscomb 87
Jacksonville St. 72, SIUE 61
Western Caro. 65, Chattanooga 77
Western Ky. 64, Southern Miss 47
Southeastern La. 66, Central Ark. 68
Memphis 57, UCF 72
La.-Monroe 62, Ga. Southern 76
Elon 58, Charleston 71
Morehead State 89, Southeast Mo. St. 81
South Alabama 76, Troy 71
Texas State 61, Texas-Arlington 76
Presbyterian 65, Charleston So. 71
McNeese 57, Lamar University 77
Oral Roberts 67, South Dakota St. 74
Fordham 86, Saint Joseph's 83
Arizona State 81, Oregon State 68
Colorado State 69, UNLV 49
IPFW 73, Denver 76
Ark.-Pine Bluff 65, Alabama State 77
Hampton 92, Savannah State 89
Arkansas 78, Missouri 83
Howard 62, Florida A&M 71
San Jose State 78, New Mexico 68
Ohio State 70, Michigan 66
Jackson State 58, Alcorn State 69
Grambling 66, Southern Univ. 67
Delaware 80, UNCW 108
Vermont 79, Hartford 66
Stony Brook 72, Albany 65
San Diego State 70, Fresno State 67
FIU 80, Charlotte 95
Marist 67, Manhattan 68
Eastern Kentucky 68, Tennessee-Martin 85
Canisius 80, Siena 73
Niagara 81, Quinnipiac 89
Northern Kentucky 83, Wright State 79
Princeton 57, Harvard 56
Florida Atlantic 65, Old Dominion 61
Radford 54, Liberty 57
UNC Asheville 74, High Point 71
SMU 76, Tulsa 53
Drexel 77, Hofstra 79
Stetson 64, North Florida 96
Brown 78, Columbia 83
La Salle 75, George Mason 95
Oklahoma 69, Texas Tech 77
Marshall 90, Louisiana Tech 94
Miss. Valley St. 68, Alabama A&M 66
Coastal Caro. 82, Little Rock 75
FGCU 67, Jacksonville 57
Penn 71, Dartmouth 74
Detroit Mercy 90, Youngstown St. 80
Nicholls State 69, New Orleans 78
Coppin State 57, Md.-East. Shore 78
Tennessee State 70, Austin Peay 66
Middle Tenn. 54, UTEP 57
Appalachian St. 78, Arkansas State 79
Illinois State 45, Wichita State 86
N.C. A&T 59, Saint Louis 78
Pacific 72, Pepperdine 82
USC 86, Washington St. 77
Omaha 79, Western Illinois 67
Utah State 70, Boise State 72
UMKC 73, UTRGV 60
Incarnate Word 70, Houston Baptist 84
Auburn 82, Alabama 77
Prairie View A&M 61, Texas Southern 74
Chicago State 51, New Mexico St. 86
Portland 62, BYU 73
Northern Ariz. 80, Weber State 86
CSU Bakersfield 65, Grand Canyon 62
Texas A&M 85, LSU 73
Montana State 84, Montana 90
Southern Utah 68, Idaho State 94
UC Davis 67, UC Santa Barb. 64
Sacramento St. 67, Idaho 81
UC Riverside 67, Cal Poly 56
Loyola Marym't 64, San Francisco 74
Utah Valley 50, Seattle U 63
Hawaii 76, CSUN 72
UC Irvine 63, Long Beach St. 72
Wagner 68, Fairleigh D'son 59
Longwood 64, Gardner-Webb 90
Seton Hall 68, Georgetown 66
Akron 70, Ohio 85
Duquesne 53, Dayton 90

2017/02/05
Indiana 60, Wisconsin 65
Notre Dame 76, North Carolina 83
Clemson 61, Florida State 109
South Florida 74, Temple 83
Nebraska 70, Iowa 81
Colorado 66, California 77
Yale 78, Cornell 71
Lafayette 58, Boston U. 75

2017/02/06
Kansas 74, Kansas State 71
Louisville 55, Virginia 71
Quinnipiac 73, Fairfield 71
Louisiana 70, Ga. Southern 74
Hartford 41, Maine 52
East Tenn. St. 76, Wofford 79
Monmouth 74, Rider 69
Holy Cross 68, Bucknell 82
Mass.-Lowell 72, Stony Brook 83
La.-Monroe 55, Georgia State 69
Canisius 72, St. Peter's 70
Albany 69, New Hampshire 55
Binghamton 51, Vermont 71
Hampton 93, S. Carolina St. 64
N.C. Central 86, Coppin State 77
Howard 67, Bethune-Cookman 71
Coastal Caro. 57, Arkansas State 67
Grambling 65, Alcorn State 75
Norfolk State 92, Savannah State 87
Delaware State 80, Florida A&M 77
Ark.-Pine Bluff 65, Alabama A&M 49
Miss. Valley St. 66, Alabama State 71
Appalachian St. 62, Little Rock 69
Jackson State 75, Southern Univ. 88

2017/02/07
Georgetown 64, Villanova 75
LSU 85, Kentucky 92
Florida 72, Georgia 60
Alabama 90, South Carolina 86
Maryland 64, Penn State 70
Butler 68, Marquette 65
Ball State 63, Akron 65
Cent. Michigan 97, Ohio 87
Tulsa 44, Memphis 66
Allen 78, N.C. A&T 86
Western Mich. 72, Miami (Ohio) 55
Northern Ill. 45, Buffalo 65
Wake Forest 81, Notre Dame 88
Eastern Mich. 57, Toledo 73
Rhode Island 70, Massachusetts 62
Siena 81, Iona 79
Princeton 64, Penn 49
Bowling Green 84, Kent State 83
Tusculum 58, Georgia Tech 96
Illinois 68, Northwestern 61
Saint Joseph's 70, Dayton 77
Syracuse 82, Clemson 81
Illinois State 82, Drake 53
Vanderbilt 72, Arkansas 59
Utah State 52, Colorado State 69
Mississippi St. 92, Auburn 98
Texas Tech 61, TCU 62
Michigan State 57, Michigan 86
Iowa State 65, Texas 67
San Diego State 71, San Jose State 76

2017/02/08
Baylor 72, Oklahoma State 69
Stanford 67, Arizona 74
UCF 50, Cincinnati 60
West Virginia 61, Oklahoma 50
NC State 71, Florida State 95
DePaul 61, Xavier 72
Mississippi 66, Tennessee 75
Holy Cross 59, Lafayette 69
Pittsburgh 83, Boston College 72
South Florida 51, Connecticut 97
Saint Louis 55, St. Bonaventure 70
Bucknell 71, Lehigh 79
Rutgers 64, Ohio State 70
La Salle 67, Fordham 52
South Dakota 93, IPFW 82
George Mason 76, Davidson 69
Loyola (Md.) 59, Navy 62
Murray State 100, Morehead State 101
Army West Point 58, Colgate 70
Boston U. 67, American 64
Southern Ill. 41, UNI 49
Houston 91, Tulane 62
IUPUI 89, Omaha 78
Southeastern La. 75, Texas A&M-C.C. 80
Western Illinois 63, Oral Roberts 60
Loyola Chicago 58, Evansville 60
Providence 70, Seton Hall 72
Missouri 73, Texas A&M 76
South Dakota St. 65, North Dakota St. 82
Iowa 89, Minnesota 101
Indiana State 56, Bradley 54
Fresno State 100, Wyoming 102
VCU 54, Geo. Washington 53
Virginia Tech 68, Miami (Fla.) 74
New Mexico 74, Air Force 67
UC Santa Barb. 47, UC Irvine 64
CSU Fullerton 65, UC Davis 74
UNLV 77, Nevada 104
California 68, Arizona State 43

2017/02/09
Gonzaga 90, Loyola Marym't 60
Oregon 79, UCLA 82
Wisconsin 70, Nebraska 69
North Carolina 78, Duke 86
Purdue 69, Indiana 64
Portland 41, St. Mary's (Cal.) 51
SMU 66, Temple 50
Seattle U 90, Chicago State 65
Cent. Conn. St. 62, Fairleigh D'son 79
Samford 127, Wofford 131
Hartford 84, UMBC 77
S.C. Upstate 70, Jacksonville 67
Maine 68, Mass.-Lowell 100
North Texas 70, Florida Atlantic 64
Mercer 81, VMI 51
LIU Brooklyn 88, Bryant 85
Kennesaw State 92, Stetson 85
Rice 89, FIU 78
Charleston So. 67, Radford 79
Hofstra 65, Towson 69
Lipscomb 65, FGCU 60
Winthrop 101, UNC Asheville 104
High Point 68, Presbyterian 58
Liberty 92, Gardner-Webb 87
William & Mary 61, Drexel 79
James Madison 73, UNCW 88
Elon 74, Delaware 76
Milwaukee 65, Wright State 76
Citadel 69, East Tenn. St. 90
Albany 66, Binghamton 54
NJIT 69, North Florida 91
Mt. St. Mary's 74, Robert Morris 70
Tennessee State 72, Tennessee Tech 59
Longwood 79, Campbell 83
Belmont 66, Jacksonville St. 53
Northeastern 73, Charleston 72
Fairfield 73, Marist 53
Wagner 76, St. Francis (Pa.) 74
Chattanooga 56, Furman 60
Utah Valley 76, UMKC 84
Green Bay 67, Northern Kentucky 69
Charlotte 69, UAB 82
New Orleans 69, McNeese 63
Abilene Christian 73, Central Ark. 84
St. Peter's 76, Quinnipiac 45
Cleveland State 57, Valparaiso 78
Youngstown St. 81, Illinois-Chicago 84
Old Dominion 51, Middle Tenn. 64
Southeast Mo. St. 71, SIUE 67
Tennessee-Martin 71, Eastern Illinois 81
Eastern Wash. 86, North Dakota 95
Southern Miss 51, UTSA 57
Montana State 63, Northern Ariz. 69
Montana 70, Southern Utah 55
Houston Baptist 86, N'western St. 69
Sam Houston St. 76, Lamar University 80
Missouri State 62, Wichita State 80
New Hampshire 74, Vermont 82
St. Francis (B'klyn) 65, Sacred Heart 80
UTRGV 57, Grand Canyon 76
Incarnate Word 79, Steph. F. Austin 87
Louisiana Tech 62, UTEP 61
Washington St. 70, Utah 74
Idaho 88, Northern Colo. 76
San Diego 58, Pacific 61
Long Beach St. 78, UC Riverside 71
Washington 66, Colorado 81
New Mexico St. 53, CSU Bakersfield 72
Idaho State 69, Portland State 74
Weber State 74, Sacramento St. 77
BYU 83, Pepperdine 99
Oregon State 66, USC 92
Santa Clara 58, San Francisco 61
Cal Poly 65, Hawaii 74

2017/02/10
Ohio 79, Ball State 77
Columbia 62, Penn 70
Cornell 60, Princeton 69
Harvard 87, Brown 74
Dayton 75, Rhode Island 74
Akron 87, Eastern Mich. 76
Oakland 89, Detroit Mercy 80
Dartmouth 64, Yale 73
Niagara 94, Canisius 81
Monmouth 62, Manhattan 58

2017/02/11
Gonzaga 74, St. Mary's (Cal.) 64
Villanova 73, Xavier 57
Kansas 80, Texas Tech 79
Miami (Fla.) 66, Louisville 71
Oregon 81, USC 70
TCU 52, Baylor 70
California 57, Arizona 62
Kansas State 66, West Virginia 85
Florida State 72, Notre Dame 84
Kentucky 67, Alabama 58
Texas A&M 62, Florida 71
Clemson 62, Duke 64
South Carolina 77, Mississippi St. 73
Ohio State 77, Maryland 86
Butler 65, Providence 71
Creighton 93, DePaul 58
Syracuse 75, Pittsburgh 80
Citadel 78, VMI 101
Mt. St. Mary's 81, St. Francis (Pa.) 62
South Dakota St. 89, South Dakota 91
UNC-Greensboro 76, Western Caro. 68
Tennessee-Martin 80, SIUE 73
Quinnipiac 107, Rider 112
Drake 60, Indiana State 84
Southeast Mo. St. 80, Eastern Illinois 86
Penn State 83, Illinois 70
Richmond 64, La Salle 52
Charleston So. 69, Liberty 76
Kent State 58, Toledo 78
Charleston 79, William & Mary 89
Massachusetts 87, Saint Joseph's 76
Denver 63, North Dakota St. 81
American 61, Army West Point 58
Utah Valley 87, Chicago State 54
Vanderbilt 52, Missouri 72
Cent. Conn. St. 62, Sacred Heart 77
Georgia State 72, Appalachian St. 77
Cent. Michigan 76, Miami (Ohio) 81
Portland 60, Loyola Marym't 66
Louisiana Tech 72, UTSA 66
Georgia 76, Tennessee 75
Delaware State 56, Morgan State 45
Samford 73, Furman 90
Montana State 83, Southern Utah 78
Towson 69, Drexel 65
St. Francis (B'klyn) 69, Bryant 80
Florida A&M 83, N.C. A&T 77
Delaware 58, James Madison 57
Cleveland State 66, Illinois-Chicago 63
Mercer 71, East Tenn. St. 88
S. Carolina St. 62, N.C. Central 85
Texas 71, Oklahoma State 84
Wagner 48, Robert Morris 50
Fresno State 62, Colorado State 78
Evansville 75, Southern Ill. 70
Lipscomb 97, Stetson 85
Eastern Wash. 70, Northern Colo. 44
Bethune-Cookman 72, Coppin State 76
UNCW 76, Elon 77
Ga. Southern 70, Coastal Caro. 82
Washington 61, Utah 85
Campbell 70, Presbyterian 57
Fairleigh D'son 69, LIU Brooklyn 75
St. Bonaventure 70, Geo. Washington 76
Texas A&M-C.C. 73, McNeese 66
UNC Asheville 91, Longwood 69
Nicholls State 83, Central Ark. 106
N'western St. 72, Abilene Christian 76
Idaho 65, North Dakota 88
South Alabama 66, La.-Monroe 63
Alcorn State 88, Miss. Valley St. 77
Tennessee State 57, Jacksonville St. 63
Boston College 54, Georgia Tech 65
Little Rock 49, Texas State 56
Arkansas State 75, Texas-Arlington 81
Columbia 59, Princeton 61
Marshall 84, Western Ky. 79
Fordham 67, George Mason 73
San Jose State 76, UNLV 74
Oklahoma 64, Iowa State 80
Alabama A&M 89, Alabama State 97
Iowa 66, Michigan State 77
Dartmouth 77, Brown 74
Air Force 66, Boise State 76
Houston 73, Tulsa 64
Howard 61, Hampton 75
Auburn 84, Mississippi 90
Connecticut 66, UCF 63
Charlotte 55, Middle Tenn. 70
Texas Southern 77, Grambling 70
Prairie View A&M 69, Jackson State 78
Md.-East. Shore 69, Norfolk State 75
New Orleans 60, Southeastern La. 52
Rice 81, Florida Atlantic 75
Siena 84, Marist 77
Morehead State 67, Eastern Kentucky 62
Harvard 75, Yale 67
Milwaukee 63, Northern Kentucky 69
Hofstra 74, Northeastern 64
Northern Ill. 67, Western Mich. 76
Chattanooga 73, Wofford 65
NJIT 73, Jacksonville 76
North Texas 71, FIU 90
Lafayette 60, Navy 68
Kennesaw State 63, FGCU 75
Omaha 101, IPFW 108
Green Bay 79, Wright State 88
S.C. Upstate 84, North Florida 71
Oral Roberts 74, IUPUI 68
Radford 69, High Point 68
Incarnate Word 63, Sam Houston St. 72
Duquesne 81, Saint Louis 87
Davidson 60, VCU 74
Austin Peay 58, Murray State 102
UC Riverside 63, UC Davis 77
Stanford 69, Arizona State 75
Youngstown St. 72, Valparaiso 82
Seattle U 72, UMKC 102
Old Dominion 83, UAB 62
Lamar University 87, Houston Baptist 94
East Carolina 57, South Florida 64
Troy 100, Louisiana 88
Southern Univ. 61, Ark.-Pine Bluff 68
Belmont 70, Tennessee Tech 83
Arkansas 78, LSU 70
New Mexico St. 71, Grand Canyon 83
Pepperdine 65, San Diego 60
Southern Miss 50, UTEP 80
Wyoming 74, Utah State 81
Montana 76, Northern Ariz. 59
UTRGV 53, CSU Bakersfield 75
Santa Clara 64, Pacific 47
Bradley 50, Illinois State 64
Weber State 96, Portland State 93
Idaho State 63, Sacramento St. 75
Long Beach St. 69, CSU Fullerton 74
UC Santa Barb. 55, CSUN 77
BYU 68, San Francisco 52
NC State 58, Wake Forest 88
Buffalo 88, Bowling Green 74
Seton Hall 70, St. John's 78
Marquette 62, Georgetown 80
Gardner-Webb 71, Winthrop 77
Loyola (Md.) 63, Boston U. 78
Minnesota 72, Rutgers 63
UC Irvine 72, Hawaii 58

2017/02/12
Northwestern 66, Wisconsin 59
Oregon State 60, UCLA 78
Cincinnati 51, SMU 60
Virginia 78, Virginia Tech 80
Michigan 75, Indiana 63
Vermont 77, UMBC 74
Cornell 63, Penn 82
Mass.-Lowell 84, Hartford 87
Temple 74, Memphis 62
Maine 66, Stony Brook 67
New Hampshire 63, Binghamton 55
Iona 90, Niagara 76
Wichita State 81, Loyola Chicago 64
Nevada 56, San Diego State 70
UNI 55, Missouri State 52
St. Peter's 69, Manhattan 50
Washington St. 49, Colorado 81
Lehigh 45, Holy Cross 61

2017/02/13
Villanova 75, DePaul 62
West Virginia 80, Kansas 84
Baylor 78, Texas Tech 84
Louisville 76, Syracuse 72
Colgate 58, Bucknell 75
Rider 67, Fairfield 69
Georgia State 64, Coastal Caro. 65
Ga. Southern 78, Appalachian St. 83
Furman 80, VMI 52
Monmouth 102, Siena 82
Delaware State 75, Coppin State 83
Florida A&M 73, N.C. Central 78
S. Carolina St. 72, N.C. A&T 65
Bethune-Cookman 81, Md.-East. Shore 82
South Alabama 61, Louisiana 87
Troy 73, La.-Monroe 72
Arkansas State 58, Texas State 62
Texas Southern 62, Jackson State 71
Southern Univ. 81, Miss. Valley St. 72
Alcorn State 70, Ark.-Pine Bluff 58
Prairie View A&M 58, Grambling 61
Little Rock 55, Texas-Arlington 71
Morgan State 67, Howard 70

2017/02/14
Tennessee 58, Kentucky 83
Florida 114, Auburn 95
Rutgers 55, Purdue 74
Notre Dame 84, Boston College 76
Saint Joseph's 81, VCU 91
High Point 52, Liberty 55
Richmond 70, George Mason 93
Wake Forest 83, Clemson 95
Ohio 79, Eastern Mich. 71
Iona 83, Canisius 89
Miami (Ohio) 72, Kent State 76
Toledo 65, Akron 71
Buffalo 99, Cent. Michigan 93
Tulsa 53, UCF 71
Bowling Green 79, Western Mich. 89
Virginia Tech 66, Pittsburgh 63
Marist 46, St. Peter's 71
Drake 70, Evansville 87
Dayton 85, Saint Louis 63
Denver 78, Western Illinois 72
Texas 66, Oklahoma 70
Ball State 81, Northern Ill. 72
LSU 76, Mississippi 96
Penn State 66, Nebraska 82
Mississippi St. 72, Georgia 79
Ohio State 66, Michigan State 74
Colorado State 78, Wyoming 73
Boise State 73, New Mexico 78

2017/02/15
North Carolina 97, NC State 73
Duke 65, Virginia 55
Cincinnati 68, South Florida 54
Tulane 75, SMU 80
Creighton 81, Seton Hall 87
Arkansas 83, South Carolina 76
Maryland 74, Northwestern 64
St. John's 86, Butler 110
LIU Brooklyn 82, St. Francis (B'klyn) 45
Xavier 63, Providence 75
Geo. Washington 63, Davidson 74
American 65, Lafayette 78
Army West Point 52, Holy Cross 47
UMBC 69, Albany 78
Winthrop 83, Longwood 63
North Dakota St. 61, IPFW 77
Samford 77, East Tenn. St. 79
Temple 64, East Carolina 78
Stony Brook 66, Hartford 54
Furman 74, Western Caro. 62
Fordham 53, Rhode Island 43
La Salle 65, St. Bonaventure 83
Wichita State 87, Southern Ill. 68
Boston U. 69, Colgate 68
Chattanooga 74, VMI 68
Iowa State 87, Kansas State 79
Massachusetts 66, Duquesne 96
Maine 51, New Hampshire 64
Presbyterian 48, UNC Asheville 89
Vermont 87, Mass.-Lowell 66
Navy 55, Lehigh 74
Wofford 55, UNC-Greensboro 74
Radford 59, Gardner-Webb 70
Campbell 69, Charleston So. 72
Bucknell 77, Loyola (Md.) 78
Bradley 61, UNI 64
Indiana State 46, Loyola Chicago 64
Georgia Tech 61, Miami (Fla.) 70
IUPUI 67, South Dakota St. 81
S. Carolina St. 70, Norfolk State 81
Alabama 57, Missouri 54
Texas A&M-C.C. 97, Incarnate Word 81
Oklahoma State 71, TCU 68
Indiana 74, Minnesota 75
Illinois State 67, Missouri State 66
Nevada 78, Air Force 59
Cal Poly 85, CSUN 71
San Diego State 66, Utah State 62
San Jose State 59, Fresno State 77

2017/02/16
San Francisco 61, Gonzaga 96
Arizona 78, Washington St. 59
Utah 61, Oregon 79
Wisconsin 58, Michigan 64
Loyola Marym't 48, St. Mary's (Cal.) 81
Robert Morris 73, Bryant 81
Charleston 76, Hofstra 72
Mt. St. Mary's 65, Wagner 69
William & Mary 92, James Madison 95
SIUE 73, Murray State 84
Stetson 83, S.C. Upstate 72
Texas A&M 67, Vanderbilt 72
Fairleigh D'son 81, Sacred Heart 91
St. Francis (Pa.) 80, Cent. Conn. St. 71
Drexel 67, Delaware 68
Jacksonville 79, Kennesaw State 78
Elon 66, Towson 85
UAB 59, Marshall 74
Manhattan 71, Siena 94
UNCW 66, Northeastern 65
FGCU 80, NJIT 73
Central Ark. 89, Nicholls State 96
North Florida 93, Lipscomb 82
Florida Atlantic 69, Louisiana Tech 95
Northern Kentucky 62, Cleveland State 60
Wright State 84, Youngstown St. 81
UTSA 68, Rice 80
Niagara 75, Monmouth 93
UTEP 77, North Texas 71
Eastern Illinois 80, Austin Peay 85
Sam Houston St. 77, Houston Baptist 88
Eastern Kentucky 72, Belmont 76
Oral Roberts 76, Omaha 83
FIU 66, Southern Miss 69
Abilene Christian 82, McNeese 78
Portland State 90, Montana State 92
Morehead State 52, Tennessee State 64
CSU Bakersfield 80, Utah Valley 71
Sacramento St. 67, Montana 65
Southeastern La. 73, N'western St. 66
Northern Colo. 63, Weber State 69
Middle Tenn. 78, Western Ky. 52
Memphis 62, Connecticut 65
Lamar University 61, Steph. F. Austin 70
Colorado 60, Oregon State 52
North Dakota 77, Idaho State 61
Pacific 76, Portland 65
Hawaii 54, UC Santa Barb. 56
UC Davis 69, Long Beach St. 78
Grand Canyon 61, Seattle U 58
Pepperdine 55, Santa Clara 106
Arizona State 83, Washington 81
CSU Fullerton 56, UC Riverside 55
San Diego 70, BYU 82

2017/02/17
Columbia 72, Harvard 78
Iona 95, Marist 88
Cornell 69, Dartmouth 65
Illinois-Chicago 74, Detroit Mercy 69
Valparaiso 71, Oakland 82
Canisius 85, Rider 77
Kent State 70, Akron 67
Penn 96, Brown 72
Princeton 71, Yale 52
Little Rock 58, Arkansas State 67
Fairfield 89, Quinnipiac 86
VCU 84, Richmond 73
Idaho 67, Eastern Wash. 77
California 68, Stanford 73

2017/02/18
Pacific 61, Gonzaga 82
Villanova 92, Seton Hall 70
Kansas 67, Baylor 65
Arizona 76, Washington 68
USC 70, UCLA 102
Colorado 73, Oregon 101
Virginia Tech 90, Louisville 94
Texas Tech 74, West Virginia 83
Virginia 41, North Carolina 65
Wake Forest 94, Duke 99
Kentucky 82, Georgia 77
Florida 57, Mississippi St. 52
Michigan State 63, Purdue 80
Florida State 66, Pittsburgh 80
Tulsa 60, Cincinnati 80
SMU 76, Houston 66
South Carolina 62, Vanderbilt 71
St. Mary's (Cal.) 70, BYU 57
Notre Dame 81, NC State 72
Hartford 52, New Hampshire 82
Missouri 70, Tennessee 90
Mercer 89, Citadel 78
Charleston 85, Northeastern 71
Mass.-Lowell 102, UMBC 108
Army West Point 71, Navy 68
Kansas State 64, Texas 61
St. Bonaventure 72, Dayton 76
South Florida 71, Tulane 94
Liberty 67, Winthrop 84
Evansville 72, Bradley 84
Illinois 70, Iowa 66
Saint Louis 40, Fordham 54
Elon 65, Drexel 56
Bowling Green 75, Ohio 95
Green Bay 80, Milwaukee 56
FGCU 97, S.C. Upstate 89
UNC Asheville 66, Campbell 53
Texas-Arlington 68, Georgia State 67
Louisiana 85, La.-Monroe 84
LSU 72, Alabama 90
Robert Morris 74, Cent. Conn. St. 64
Wright State 74, Cleveland State 68
Miami (Ohio) 58, Buffalo 71
Wagner 73, St. Francis (B'klyn) 55
Auburn 62, Texas A&M 81
UNCW 83, Hofstra 76
Rhode Island 77, George Mason 74
Eastern Mich. 80, Western Mich. 88
Northern Ariz. 68, Southern Utah 84
Sacramento St. 59, Montana State 62
Coppin State 79, S. Carolina St. 84
UCF 61, East Carolina 58
N.C. Central 82, Md.-East. Shore 69
Hampton 61, Bethune-Cookman 62
Stetson 56, NJIT 60
St. Francis (Pa.) 75, Bryant 79
UTSA 73, North Texas 83
Saint Joseph's 68, La Salle 83
Savannah State 75, Morgan State 83
Mt. St. Mary's 79, Fairleigh D'son 74
Sam Houston St. 53, Incarnate Word 69
UNC-Greensboro 73, Furman 52
Oral Roberts 72, South Dakota 86
North Florida 68, Kennesaw State 85
Ball State 109, Cent. Michigan 100
Toledo 88, Northern Ill. 80
Longwood 72, Radford 79
Air Force 78, San Jose State 83
Jacksonville 69, Lipscomb 81
East Tenn. St. 65, Chattanooga 51
Morehead State 73, Belmont 89
Western Illinois 91, North Dakota St. 100
Florida Atlantic 94, Southern Miss 82
Texas State 67, Ga. Southern 70
Central Ark. 61, New Orleans 84
Arizona State 71, Washington St. 86
Coastal Caro. 78, Troy 87
High Point 75, Charleston So. 76
Rutgers 65, Northwestern 69
New Mexico 61, Fresno State 71
Mississippi 80, Arkansas 98
Middle Tenn. 97, Marshall 86
TCU 71, Iowa State 84
Norfolk State 77, Florida A&M 65
Wyoming 87, Boise State 91
Princeton 66, Brown 51
Nebraska 58, Ohio State 57
Steph. F. Austin 60, Southeastern La. 52
N.C. A&T 53, Howard 84
Miss. Valley St. 69, Prairie View A&M 82
Pepperdine 61, Loyola Marym't 82
Chicago State 65, UMKC 84
Alabama State 67, Alcorn State 75
Alabama A&M 64, Southern Univ. 77
Northern Kentucky 77, Youngstown St. 81
Long Beach St. 66, UC Santa Barb. 48
Columbia 79, Dartmouth 80
Binghamton 55, Stony Brook 76
James Madison 65, Towson 75
VMI 61, Samford 80
Gardner-Webb 84, Presbyterian 56
Cornell 75, Harvard 87
Western Caro. 56, Wofford 84
Charlotte 48, Old Dominion 72
South Dakota St. 97, IPFW 89
William & Mary 85, Delaware 64
FIU 61, Louisiana Tech 77
SIUE 84, Austin Peay 92
Niagara 70, Siena 76
Tennessee Tech 79, Jacksonville St. 78
Missouri State 76, Drake 73
New Mexico St. 107, UTRGV 101
Xavier 61, Marquette 83
UTEP 79, Rice 71
Oklahoma 92, Oklahoma State 96
Lamar University 63, Texas A&M-C.C. 70
Utah State 66, Nevada 77
Eastern Illinois 82, Murray State 65
N'western St. 80, Nicholls State 78
Hillsdale Baptist 78, Houston Baptist 92
Appalachian St. 74, South Alabama 87
Grambling 62, Jackson State 59
Eastern Kentucky 66, Tennessee State 68
Ark.-Pine Bluff 40, Texas Southern 78
Portland State 82, Montana 85
Grand Canyon 77, Utah Valley 71
North Dakota 77, Weber State 68
Northern Colo. 87, Idaho State 81
San Diego 60, Santa Clara 58
Hawaii 82, Cal Poly 61
San Francisco 65, Portland 51
CSU Bakersfield 51, Seattle U 48
UC Davis 72, CSU Fullerton 79
